congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
95,house,b000318,anthony,charles,beilenson,,10/26/1932,ca,d,no,1/4/1977,44.2
95,house,m000291,romano,louis,mazzoli,,11/2/1932,ky,d,yes,1/4/1977,44.2
95,house,b001153,john,lowell,burton,,12/15/1932,ca,d,yes,1/4/1977,44.1
95,house,p000574,carl,duane,pursell,,12/19/1932,mi,r,no,1/4/1977,44
95,house,j000083,edgar,lanier,jenkins,,1/4/1933,ga,d,no,1/4/1977,44
95,house,g000047,robert,,garcia,,1/9/1933,ny,d,no,1/4/1977,44
95,house,e000013,joseph,daniel,early,,1/31/1933,ma,d,yes,1/4/1977,43.9
95,house,d000435,robert,kenneth,dornan,,4/3/1933,ca,r,no,1/4/1977,43.8
95,house,f000218,walter,,flowers,,4/12/1933,al,d,yes,1/4/1977,43.7
95,house,w000570,charles,,wilson,,6/1/1933,tx,d,yes,1/4/1977,43.6
95,house,y000033,don,e.,young,,6/9/1933,ak,r,yes,1/4/1977,43.6
95,house,f000430,don,,fuqua,,8/20/1933,fl,d,yes,1/4/1977,43.4
95,house,g000386,charles,e.,grassley,,9/17/1933,ia,r,yes,1/4/1977,43.3
95,house,f000381,louis,,frey,jr.,1/11/1934,fl,r,yes,1/4/1977,43
95,house,a000103,william,vollie,alexander,jr.,1/16/1934,ar,d,yes,1/4/1977,43
95,house,m001044,ronald,milton,mottl,,2/6/1934,oh,d,yes,1/4/1977,42.9
95,house,j000072,james,m.,jeffords,,5/11/1934,vt,r,yes,1/4/1977,42.7
95,house,g000226,ronald,bryan,ginn,,5/31/1934,ga,d,yes,1/4/1977,42.6
95,house,o000006,james,l.,oberstar,,9/10/1934,mn,d,yes,1/4/1977,42.3
95,house,p000121,jerry,mumford,patterson,,10/25/1934,ca,d,yes,1/4/1977,42.2
95,house,r000268,theodore,marshall,risenhoover,,11/3/1934,ok,d,yes,1/4/1977,42.2
95,house,n000016,stephen,lybrook,neal,,11/7/1934,nc,d,yes,1/4/1977,42.2
95,house,h000719,kenneth,lamar,holland,,11/24/1934,sc,d,yes,1/4/1977,42.1
95,house,s000062,ronald,arthur,sarasin,,12/31/1934,ct,r,yes,1/4/1977,42
95,house,n000163,henry,james,nowak,,2/21/1935,ny,d,yes,1/4/1977,41.9
95,house,m000413,lawrence,patton,mcdonald,,4/1/1935,ga,d,yes,1/4/1977,41.8
95,house,t000310,richard,alvin,tonry,,6/25/1935,la,d,no,1/4/1977,41.5
95,house,k000086,jack,french,kemp,,7/13/1935,ny,r,yes,1/4/1977,41.5
95,house,b000363,adam,,benjamin,jr.,8/6/1935,in,d,no,1/4/1977,41.4
95,house,m000139,ronald,charles,marlenee,,8/8/1935,mt,r,no,1/4/1977,41.4
95,house,k000333,robert,charles,krueger,,9/19/1935,tx,d,yes,1/4/1977,41.3
95,house,d000222,ronald,vernie,dellums,,11/24/1935,ca,d,yes,1/4/1977,41.1
95,house,m000183,james,grubbs,martin,,12/11/1935,nc,r,yes,1/4/1977,41.1
95,house,m000041,edward,rell,madigan,,1/13/1936,il,r,yes,1/4/1977,41
95,house,j000266,barbara,charline,jordan,,2/21/1936,tx,d,yes,1/4/1977,40.9
95,house,d000037,robert,williams,daniel,jr.,3/17/1936,va,r,yes,1/4/1977,40.8
95,house,j000099,john,wilson,jenrette,jr.,5/19/1936,sc,d,yes,1/4/1977,40.6
95,house,m000702,barbara,a.,mikulski,,7/20/1936,md,d,no,1/4/1977,40.5
95,house,h000230,michael,joseph,harrington,,9/2/1936,ma,d,yes,1/4/1977,40.3
95,house,d000267,butler,carson,derrick,jr.,9/30/1936,sc,d,yes,1/4/1977,40.3
95,house,b000620,don,leroy,bonker,,3/7/1937,wa,d,yes,1/4/1977,39.8
95,house,a000219,william,lester,armstrong,,3/16/1937,co,r,yes,1/4/1977,39.8
95,house,b000244,robert,edmund,bauman,,4/4/1937,md,r,yes,1/4/1977,39.8
95,house,s001040,gerry,eastman,studds,,5/12/1937,ma,d,yes,1/4/1977,39.6
95,house,h000878,carroll,,hubbard,jr.,7/7/1937,ky,d,yes,1/4/1977,39.5
95,house,e000077,marvin,henry,edwards,,7/12/1937,ok,r,no,1/4/1977,39.5
95,house,s000058,james,david,santini,,8/13/1937,nv,d,yes,1/4/1977,39.4
95,house,f000208,ronnie,gene,flippo,,8/15/1937,al,d,no,1/4/1977,39.4
95,house,m001128,gary,arthur,myers,,8/16/1937,pa,r,yes,1/4/1977,39.4
95,house,f000215,james,joseph,florio,,8/29/1937,nj,d,yes,1/4/1977,39.4
95,house,d000017,norman,edward,d'amours,,10/14/1937,nh,d,yes,1/4/1977,39.2
95,house,e000208,allen,edward,ertel,,11/7/1937,pa,d,no,1/4/1977,39.2
95,house,c000567,thad,,cochran,,12/7/1937,ms,r,yes,1/4/1977,39.1
95,house,g000036,robert,alton,gammage,,3/13/1938,tx,d,no,1/4/1977,38.8
95,house,s001138,steven,douglas,symms,,4/23/1938,id,r,yes,1/4/1977,38.7
95,house,s000847,william,albert,steiger,,5/15/1938,wi,r,yes,1/4/1977,38.6
95,house,l000187,raymond,francis,lederer,,5/19/1938,pa,d,no,1/4/1977,38.6
95,house,p000047,leon,edward,panetta,,6/28/1938,ca,d,no,1/4/1977,38.5
95,house,g000268,barry,morris,goldwater,jr.,7/15/1938,ca,r,yes,1/4/1977,38.5
95,house,a000224,leslie,,aspin,,7/21/1938,wi,d,yes,1/4/1977,38.5
95,house,o000007,david,ross,obey,,10/3/1938,wi,d,yes,1/4/1977,38.3
95,house,m000473,matthew,francis,mchugh,,12/6/1938,ny,d,yes,1/4/1977,38.1
95,house,w000194,wes,,watkins,,12/15/1938,ok,d,no,1/4/1977,38.1
95,house,h000722,harold,capistran,hollenbeck,,12/29/1938,nj,r,no,1/4/1977,38
95,house,l000516,stanley,nelson,lundine,,2/4/1939,ny,d,yes,1/4/1977,37.9
95,house,m000058,gene,andrew,maguire,,3/11/1939,nj,d,yes,1/4/1977,37.8
95,house,j000232,james,robert,jones,,5/5/1939,ok,d,yes,1/4/1977,37.7
95,house,c000773,thomas,joseph,corcoran,,5/23/1939,il,r,no,1/4/1977,37.6
95,house,r000436,charles,grandison,rose,iii,8/10/1939,nc,d,yes,1/4/1977,37.4
95,house,b000280,robin,leo,beard,jr.,8/21/1939,tn,r,yes,1/4/1977,37.4
95,house,w000215,henry,a.,waxman,,9/12/1939,ca,d,yes,1/4/1977,37.3
95,house,w000647,timothy,e.,wirth,,9/22/1939,co,d,yes,1/4/1977,37.3
95,house,m000923,william,henson,moore,iii,10/4/1939,la,r,yes,1/4/1977,37.3
95,house,l000556,john,j.,lafalce,,10/6/1939,ny,d,yes,1/4/1977,37.2
95,house,m000143,david,daniel,marriott,,11/2/1939,ut,r,no,1/4/1977,37.2
95,house,h000206,thomas,,harkin,,11/19/1939,ia,d,yes,1/4/1977,37.1
95,house,b000279,edward,peter,beard,,1/20/1940,ri,d,yes,1/4/1977,37
95,house,o000001,mary,rose,oakar,,3/5/1940,oh,d,no,1/4/1977,36.8
95,house,s000142,patricia,scott,schroeder,,7/30/1940,co,d,yes,1/4/1977,36.4
95,house,c000598,william,sebastian,cohen,,8/28/1940,me,r,yes,1/4/1977,36.4
95,house,s000673,stephen,joshua,solarz,,9/12/1940,ny,d,yes,1/4/1977,36.3
95,house,f000329,wyche,,fowler,jr.,10/6/1940,ga,d,no,1/4/1977,36.2
95,house,v000087,bruce,f.,vento,,10/7/1940,mn,d,no,1/4/1977,36.2
95,house,m000244,marvin,dawson,mathis,,11/30/1940,ga,d,yes,1/4/1977,36.1
95,house,e000184,glenn,lee,english,jr.,11/30/1940,ok,d,yes,1/4/1977,36.1
95,house,d000327,norman,d.,dicks,,12/16/1940,wa,d,no,1/4/1977,36.1
95,house,w000044,douglas,,walgren,,12/28/1940,pa,d,no,1/4/1977,36
95,house,g000132,richard,andrew,gephardt,,1/31/1941,mo,d,no,1/4/1977,35.9
95,house,t000393,paul,efthemios,tsongas,,2/14/1941,ma,d,yes,1/4/1977,35.9
95,house,h000901,thomas,jerald,huckaby,,7/19/1941,la,d,no,1/4/1977,35.5
95,house,h000752,elizabeth,,holtzman,,8/11/1941,ny,d,yes,1/4/1977,35.4
95,house,b000862,william,mcnulty,brodhead,,9/12/1941,mi,d,yes,1/4/1977,35.3
95,house,l000447,trent,,lott,,10/9/1941,ms,r,yes,1/4/1977,35.2
95,house,e000233,billy,lee,evans,,11/10/1941,ga,d,no,1/4/1977,35.2
95,house,b000243,max,s.,baucus,,12/11/1941,mt,d,yes,1/4/1977,35.1
95,house,p000513,larry,lee,pressler,,3/29/1942,sd,r,yes,1/4/1977,34.8
95,house,k000019,robert,walter,kasten,jr.,6/19/1942,wi,r,yes,1/4/1977,34.5
95,house,s000294,philip,riley,sharp,,7/15/1942,in,d,yes,1/4/1977,34.5
95,house,b000538,james,johnston,blanchard,,8/8/1942,mi,d,yes,1/4/1977,34.4
95,house,l000169,james,a.,leach,,10/15/1942,ia,r,no,1/4/1977,34.2
95,house,a000337,les,,aucoin,,10/21/1942,or,d,yes,1/4/1977,34.2
95,house,d000125,mendel,jackson,davis,,10/23/1942,sc,d,yes,1/4/1977,34.2
95,house,w000068,robert,smith,walker,,12/23/1942,pa,r,no,1/4/1977,34
95,house,c000178,milton,robert,carr,,3/27/1943,mi,d,yes,1/4/1977,33.8
95,house,l000371,robert,linligthgow,livingston,jr.,4/30/1943,la,r,no,1/4/1977,33.7
95,house,m001132,michael,joseph,myers,,5/4/1943,pa,d,yes,1/4/1977,33.7
95,house,c000618,earl,thomas,coleman,,5/29/1943,mo,r,yes,1/4/1977,33.6
95,house,e000043,robert,william,edgar,,5/29/1943,pa,d,yes,1/4/1977,33.6
95,house,t000400,james,(jim) guy,tucker,jr.,6/13/1943,ar,d,no,1/4/1977,33.6
95,house,c000137,bruce,faulkner,caputo,,8/7/1943,ny,r,no,1/4/1977,33.4
95,house,m000260,james,albon,mattox,,8/29/1943,tx,d,no,1/4/1977,33.4
95,house,h000012,thomas,michael,hagedorn,,11/27/1943,mn,r,yes,1/4/1977,33.1
95,house,n000127,richard,m.,nolan,,12/17/1943,mn,d,yes,1/4/1977,33.1
95,house,r000543,martin,anthony,russo,,1/23/1944,il,d,yes,1/4/1977,33
95,house,b000780,john,b.,breaux,,3/1/1944,la,d,yes,1/4/1977,32.8
95,house,d000388,christopher,j.,dodd,,5/27/1944,ct,d,yes,1/4/1977,32.6
95,house,m000839,anthony,john,moffett,jr.,8/18/1944,ct,d,yes,1/4/1977,32.4
95,house,g000240,daniel,robert,glickman,,11/24/1944,ks,d,no,1/4/1977,32.1
95,house,m000725,george,,miller,,5/17/1945,ca,d,yes,1/4/1977,31.6
95,house,f000261,harold,eugene,ford,,5/20/1945,tn,d,yes,1/4/1977,31.6
95,house,b000619,david,e.,bonior,,6/6/1945,mi,d,no,1/4/1977,31.6
95,house,c000787,david,lance,cornwell,,6/14/1945,in,d,no,1/4/1977,31.6
95,house,c000261,john,joseph,cavanaugh,,8/1/1945,ne,d,no,1/4/1977,31.4
95,house,b000567,michael,thomas,blouin,,11/7/1945,ia,d,yes,1/4/1977,31.2
95,house,m000133,edward,j.,markey,,7/11/1946,ma,d,yes,1/4/1977,30.5
95,house,e000239,david,walter,evans,,8/17/1946,in,d,yes,1/4/1977,30.4
95,house,k000319,peter,houston,kostmayer,,9/27/1946,pa,d,no,1/4/1977,30.3
95,house,s000935,david,alan,stockman,,11/10/1946,mi,r,no,1/4/1977,30.2
95,house,t000367,paul,seward,trible,jr.,12/29/1946,va,r,no,1/4/1977,30
95,house,q000007,james,danforth,quayle,,2/4/1947,in,r,no,1/4/1977,29.9
95,house,g000321,albert,arnold,gore,jr.,3/31/1948,tn,d,no,1/4/1977,28.8
95,house,e000175,david,farnham,emery,,9/1/1948,me,r,yes,1/4/1977,28.3
95,house,d000471,thomas,joseph,downey,,1/28/1949,ny,d,yes,1/4/1977,27.9
95,house,r000011,nick,j.,rahall,ii,5/20/1949,wv,d,no,1/4/1977,27.6
95,senate,m000332,john,little,mcclellan,,1896-02-25,ar,d,yes,1/4/1977,80.9
95,senate,y000047,milton,ruben,young,,1897-12-06,nd,r,yes,1/4/1977,79.1
95,senate,s000701,john,jackson,sparkman,,1899-12-20,al,d,yes,1/4/1977,77
95,senate,s000852,john,cornelius,stennis,,8/3/1901,ms,d,yes,1/4/1977,75.4
95,senate,r000046,jennings,,randolph,,3/8/1902,wv,d,yes,1/4/1977,74.8
95,senate,t000254,j.,strom,thurmond,,12/5/1902,sc,r,yes,1/4/1977,74.1
95,senate,c000220,clifford,philip,case,,4/16/1904,nj,r,yes,1/4/1977,72.7
95,senate,j000064,jacob,koppel,javits,,5/18/1904,ny,r,yes,1/4/1977,72.6
95,senate,e000018,james,oliver,eastland,,11/28/1904,ms,d,yes,1/4/1977,72.1
95,senate,c001006,carl,thomas,curtis,,3/15/1905,ne,r,yes,1/4/1977,71.8
95,senate,m000053,warren,grant,magnuson,,4/12/1905,wa,d,yes,1/4/1977,71.7
95,senate,h000384,samuel,ichiye,hayakawa,,7/18/1906,ca,r,yes,1/4/1977,70.5
95,senate,b001077,quentin,northrup,burdick,,6/19/1908,nd,d,yes,1/4/1977,68.5
95,senate,g000267,barry,morris,goldwater,,1/1/1909,az,r,yes,1/4/1977,68
95,senate,r000191,abraham,alexander,ribicoff,,4/9/1910,ct,d,yes,1/4/1977,66.7
95,senate,m000671,lee,warren,metcalf,,1/28/1911,mt,d,yes,1/4/1977,65.9
95,senate,h000953,hubert,horatio,humphrey,jr.,5/27/1911,mn,i,yes,1/4/1977,65.6
95,senate,c000120,howard,walter,cannon,,1/26/1912,nv,d,yes,1/4/1977,64.9
95,senate,h000956,muriel,buck,humphrey,,2/20/1912,mn,i,no,1/4/1977,64.9
95,senate,j000013,henry,martin,jackson,,5/31/1912,wa,d,yes,1/4/1977,64.6
95,senate,h000170,clifford,peter,hansen,,10/16/1912,wy,r,yes,1/4/1977,64.2
95,senate,a000127,james,browning,allen,,12/28/1912,al,d,yes,1/4/1977,64
95,senate,s000776,robert,theodore,stafford,,8/8/1913,vt,r,yes,1/4/1977,63.4
95,senate,t000035,herman,eugene,talmadge,,8/9/1913,ga,d,yes,1/4/1977,63.4
95,senate,m001121,edmund,sixtus,muskie,,3/28/1914,me,d,yes,1/4/1977,62.8
95,senate,c000877,alan,,cranston,,6/19/1914,ca,d,yes,1/4/1977,62.5
95,senate,b001209,harry,flood,byrd,jr.,12/20/1914,va,i,yes,1/4/1977,62
95,senate,m000486,thomas,james,mcintyre,,2/20/1915,nh,d,yes,1/4/1977,61.9
95,senate,s000189,william,lloyd,scott,,7/1/1915,va,r,yes,1/4/1977,61.5
95,senate,p000553,william,,proxmire,,11/11/1915,wi,d,yes,1/4/1977,61.1
95,senate,h000317,floyd,kirk,haskell,,2/7/1916,co,d,yes,1/4/1977,60.9
95,senate,n000033,gaylord,anton,nelson,,6/4/1916,wi,d,yes,1/4/1977,60.6
95,senate,m000250,spark,masayuki,matsunaga,,10/8/1916,hi,d,yes,1/4/1977,60.2
95,senate,m000678,howard,morton,metzenbaum,,6/4/1917,oh,d,yes,1/4/1977,59.6
95,senate,b001210,robert,c.,byrd,,11/20/1917,wv,d,yes,1/4/1977,59.1
95,senate,l000428,russell,billiu,long,,11/3/1918,la,d,yes,1/4/1977,58.2
95,senate,p000193,claiborne,de borda,pell,,11/22/1918,ri,d,yes,1/4/1977,58.1
95,senate,b000200,dewey,follett,bartlett,,3/28/1919,ok,r,yes,1/4/1977,57.8
95,senate,p000222,charles,harting,percy,,9/27/1919,il,r,yes,1/4/1977,57.3
95,senate,b000871,edward,william,brooke,iii,10/26/1919,ma,r,yes,1/4/1977,57.2
95,senate,w000502,harrison,arlington,williams,jr.,12/10/1919,nj,d,yes,1/4/1977,57.1
95,senate,p000166,james,blackwood,pearson,,5/7/1920,ks,r,yes,1/4/1977,56.7
95,senate,b000401,lloyd,millard,bentsen,jr.,2/11/1921,tx,d,yes,1/4/1977,55.9
95,senate,g000236,john,herschel,glenn,jr.,7/18/1921,oh,d,yes,1/4/1977,55.5
95,senate,r000460,william,v.,roth,jr.,7/22/1921,de,r,yes,1/4/1977,55.5
95,senate,b000351,henry,louis,bellmon,,9/3/1921,ok,r,yes,1/4/1977,55.3
95,senate,h000463,jesse,,helms,,10/18/1921,nc,r,yes,1/4/1977,55.2
95,senate,h000725,ernest,f.,hollings,,1/1/1922,sc,d,yes,1/4/1977,55
95,senate,h000343,mark,odom,hatfield,,7/12/1922,or,r,yes,1/4/1977,54.5
95,senate,m000452,george,stanley,mcgovern,,7/19/1922,sd,d,yes,1/4/1977,54.5
95,senate,m000241,charles,mccurdy,mathias,jr.,7/24/1922,md,r,yes,1/4/1977,54.5
95,senate,l000148,paul,dominque,laxalt,,8/2/1922,nv,r,yes,1/4/1977,54.4
95,senate,c000269,john,hubbard,chafee,,10/22/1922,ri,r,yes,1/4/1977,54.2
95,senate,d000401,robert,joseph,dole,,7/22/1923,ks,r,yes,1/4/1977,53.5
95,senate,g000465,robert,paul,griffin,,11/6/1923,mi,r,yes,1/4/1977,53.2
95,senate,s000888,ted,f.,stevens,,11/18/1923,ak,r,yes,1/4/1977,53.1
95,senate,h000346,william,dodd,hathaway,,2/21/1924,me,d,yes,1/4/1977,52.9
95,senate,c000388,frank,forrester,church,,7/25/1924,id,d,yes,1/4/1977,52.4
95,senate,m000635,john,,melcher,,9/6/1924,mt,d,yes,1/4/1977,52.3
95,senate,i000025,daniel,k.,inouye,,9/7/1924,hi,d,yes,1/4/1977,52.3
95,senate,f000268,wendell,hampton,ford,,9/8/1924,ky,d,yes,1/4/1977,52.3
95,senate,m000346,james,albertus,mcclure,,12/27/1924,id,r,yes,1/4/1977,52
95,senate,b001057,dale,,bumpers,,8/12/1925,ar,d,yes,1/4/1977,51.4
95,senate,t000322,john,goodwin,tower,,9/29/1925,tx,r,yes,1/4/1977,51.3
95,senate,m000956,robert,burren,morgan,,10/5/1925,nc,d,yes,1/4/1977,51.2
95,senate,b000063,howard,henry,baker,jr.,11/15/1925,tn,r,yes,1/4/1977,51.1
95,senate,a000139,maryon,pittman,allen,,11/30/1925,al,d,no,1/4/1977,51.1
95,senate,h000905,walter,darlington,huddleston,,4/15/1926,ky,d,yes,1/4/1977,50.7
95,senate,s000159,richard,schultz,schweiker,,6/1/1926,pa,r,yes,1/4/1977,50.6
95,senate,w000154,john,w.,warner,,2/18/1927,va,r,no,1/4/1977,49.9
95,senate,m001054,daniel,patrick,moynihan,,3/16/1927,ny,d,no,1/4/1977,49.8
95,senate,b000254,birch,evans,bayh,,1/22/1928,in,d,yes,1/4/1977,49
95,senate,h000344,paul,gerhart,hatfield,,4/29/1928,mt,d,no,1/4/1977,48.7
95,senate,c000448,richard,clarence,clark,,9/14/1928,ia,d,yes,1/4/1977,48.3
95,senate,s000962,richard,bernard,stone,,9/22/1928,fl,d,yes,1/4/1977,48.3
95,senate,z000013,edward,,zorinsky,,11/11/1928,ne,d,yes,1/4/1977,48.1
95,senate,e000004,thomas,francis,eagleton,,9/4/1929,mo,d,yes,1/4/1977,47.3
95,senate,c000356,lawton,mainor,chiles,jr.,4/3/1930,fl,d,yes,1/4/1977,46.8
95,senate,g000388,maurice,robert,gravel,,5/13/1930,ak,d,yes,1/4/1977,46.6
95,senate,s000890,adlai,ewing,stevenson,iii,10/10/1930,il,d,yes,1/4/1977,46.2
95,senate,b000647,rudolph,eli,boschwitz,,11/7/1930,mn,r,no,1/4/1977,46.2
95,senate,a000017,james,george,abourezk,,2/24/1931,sd,d,yes,1/4/1977,45.9
95,senate,w000253,lowell,palmer,weicker,jr.,5/16/1931,ct,r,yes,1/4/1977,45.6
95,senate,s000429,alan,kooi,simpson,,9/2/1931,wy,r,no,1/4/1977,45.3
95,senate,k000105,edward,m.,kennedy,,2/22/1932,ma,d,yes,1/4/1977,44.9
95,senate,l000504,richard,g.,lugar,,4/4/1932,in,r,no,1/4/1977,44.8
95,senate,d000407,pete,v.,domenici,,5/7/1932,nm,r,yes,1/4/1977,44.7
95,senate,j000189,john,bennett,johnston,jr.,6/10/1932,la,d,yes,1/4/1977,44.6
95,senate,k000017,nancy,landon,kassebaum,,7/29/1932,ks,r,no,1/4/1977,44.4
95,senate,c000979,john,chester,culver,,8/8/1932,ia,d,yes,1/4/1977,44.4
95,senate,p000009,robert,william,packwood,,9/11/1932,or,r,yes,1/4/1977,44.3
95,senate,g000072,edwin,jacob,garn,,10/12/1932,ut,r,yes,1/4/1977,44.2
95,senate,a000202,wendell,richard,anderson,,2/1/1933,mn,i,yes,1/4/1977,43.9
95,senate,s000064,paul,s.,sarbanes,,2/3/1933,md,d,yes,1/4/1977,43.9
95,senate,w000092,malcolm,,wallop,,2/27/1933,wy,r,no,1/4/1977,43.9
95,senate,h000338,orrin,g.,hatch,,3/22/1934,ut,r,no,1/4/1977,42.8
95,senate,d000566,david,ferdinand,durenberger,,8/19/1934,mn,r,no,1/4/1977,42.4
95,senate,s000132,harrison,hagan,schmitt,,7/3/1935,nm,r,no,1/4/1977,41.5
95,senate,d000574,john,anthony,durkin,,3/29/1936,nh,d,yes,1/4/1977,40.8
95,senate,d000030,john,claggett,danforth,,9/5/1936,mo,r,yes,1/4/1977,40.3
95,senate,s000068,james,ralph,sasser,,9/30/1936,tn,d,no,1/4/1977,40.3
95,senate,h000287,gary,warren,hart,,11/28/1936,co,d,yes,1/4/1977,40.1
95,senate,d000185,dennis,webster,deconcini,,5/8/1937,az,d,no,1/4/1977,39.7
95,senate,c000567,thad,,cochran,,12/7/1937,ms,r,yes,1/4/1977,39.1
95,senate,r000249,donald,wayne,riegle,jr.,2/4/1938,mi,d,yes,1/4/1977,38.9
95,senate,h000675,kaneaster,,hodges,jr.,8/20/1938,ar,d,no,1/4/1977,38.4
95,senate,n000171,samuel,augustus,nunn,,9/8/1938,ga,d,yes,1/4/1977,38.3
95,senate,h000456,henry,john,heinz,iii,10/23/1938,pa,r,yes,1/4/1977,38.2
95,senate,s000907,donald,wilbur,stewart,,2/8/1940,al,d,no,1/4/1977,36.9
95,senate,l000174,patrick,j.,leahy,,3/31/1940,vt,d,yes,1/4/1977,36.8
95,senate,b000243,max,s.,baucus,,12/11/1941,mt,d,yes,1/4/1977,35.1
95,senate,b000444,joseph,r.,biden,jr.,11/20/1942,de,d,yes,1/4/1977,34.1
96,house,p000218,claude,denson,pepper,,9/8/1900,fl,d,yes,1/15/1979,78.4
96,house,f000209,daniel,john,flood,,11/26/1903,pa,d,yes,1/15/1979,75.1
96,house,s000829,thomas,jefferson,steed,,3/2/1904,ok,d,yes,1/15/1979,74.9
96,house,p000522,charles,melvin,price,,1/1/1905,il,d,yes,1/15/1979,74
96,house,p000106,edward,james,patten,,8/22/1905,nj,d,yes,1/15/1979,73.4
96,house,s000778,harley,orrin,staggers,,8/3/1907,wv,d,yes,1/15/1979,71.5
96,house,h000367,augustus,freeman,hawkins,,8/31/1907,ca,d,yes,1/15/1979,71.4
96,house,j000135,harold,terry,johnson,,12/2/1907,ca,d,yes,1/15/1979,71.1
96,house,m000340,robert,,mcclory,,1/31/1908,il,r,yes,1/15/1979,71
96,house,l000413,clarence,dickinson,long,,12/11/1908,md,d,yes,1/15/1979,70.1
96,house,r000374,peter,wallace,rodino,jr.,6/7/1909,nj,d,yes,1/15/1979,69.6
96,house,c000919,george,william,crockett,jr.,8/10/1909,mi,d,no,1/15/1979,69.4
96,house,y000013,sidney,richard,yates,,8/27/1909,il,d,yes,1/15/1979,69.4
96,house,n000009,william,huston,natcher,,9/11/1909,ky,d,yes,1/15/1979,69.3
96,house,m000845,robert,homer,mollohan,,9/18/1909,wv,d,yes,1/15/1979,69.3
96,house,f000078,millicent,hammond,fenwick,,2/25/1910,nj,r,yes,1/15/1979,68.9
96,house,w000428,jamie,lloyd,whitten,,4/18/1910,ms,d,yes,1/15/1979,68.7
96,house,s000772,edward,john,stack,,4/29/1910,fl,d,no,1/15/1979,68.7
96,house,c000201,tim,lee,carter,,9/2/1910,ky,r,yes,1/15/1979,68.4
96,house,b000371,charles,edward,bennett,,12/2/1910,fl,d,yes,1/15/1979,68.1
96,house,f000040,john,g.,fary,,4/11/1911,il,d,yes,1/15/1979,67.8
96,house,s000622,virginia,dodd,smith,,6/30/1911,ne,r,yes,1/15/1979,67.5
96,house,b000600,edward,patrick,boland,,10/1/1911,ma,d,yes,1/15/1979,67.3
96,house,r000165,henry,schoellkopf,reuss,,2/22/1912,wi,d,yes,1/15/1979,66.9
96,house,j000216,ed,,jones,,4/20/1912,tn,d,yes,1/15/1979,66.7
96,house,s000902,bennett,mcvey,stewart,,8/6/1912,il,d,no,1/15/1979,66.4
96,house,p000230,carl,dewey,perkins,,10/15/1912,ky,d,yes,1/15/1979,66.3
96,house,z000001,clement,john,zablocki,,11/18/1912,wi,d,yes,1/15/1979,66.2
96,house,o000098,thomas,phillip,o'neill,jr.,12/9/1912,ma,d,yes,1/15/1979,66.1
96,house,a000189,glenn,malcolm,anderson,,2/21/1913,ca,d,yes,1/15/1979,65.9
96,house,r000312,herbert,ray,roberts,,3/28/1913,tx,d,yes,1/15/1979,65.8
96,house,v000047,charles,albert,vanik,,4/7/1913,oh,d,yes,1/15/1979,65.8
96,house,f000319,lawrence,h.,fountain,,4/23/1913,nc,d,yes,1/15/1979,65.7
96,house,e000035,robert,christian,eckhardt,,7/16/1913,tx,d,yes,1/15/1979,65.5
96,house,j000256,walter,beaman,jones,sr.,8/19/1913,nc,d,yes,1/15/1979,65.4
96,house,l000226,william,,lehman,,10/5/1913,fl,d,yes,1/15/1979,65.3
96,house,p000328,james,jarrell,pickle,,10/11/1913,tx,d,yes,1/15/1979,65.3
96,house,g000537,tennyson,,guyer,,11/29/1913,oh,r,yes,1/15/1979,65.1
96,house,f000151,joseph,lyman,fisher,,1/11/1914,va,d,yes,1/15/1979,65
96,house,u000004,albert,conrad,ullman,,3/9/1914,or,d,yes,1/15/1979,64.9
96,house,h001013,john,guiher,hutchinson,,4/18/1914,wv,d,no,1/15/1979,64.7
96,house,b000472,jonathan,brewster,bingham,,4/24/1914,ny,d,yes,1/15/1979,64.7
96,house,d000038,wilbur,clarence,daniel,,5/12/1914,va,d,yes,1/15/1979,64.7
96,house,v000024,lionel,,van deerlin,,7/25/1914,ca,d,yes,1/15/1979,64.5
96,house,e000064,william,donlon,edwards,,1/6/1915,ca,d,yes,1/15/1979,64
96,house,a000212,frank,,annunzio,,1/12/1915,il,d,yes,1/15/1979,64
96,house,d000043,george,elmore,danielson,,2/20/1915,ca,d,yes,1/15/1979,63.9
96,house,s000473,john,mark,slack,jr.,3/18/1915,wv,d,yes,1/15/1979,63.8
96,house,d000279,samuel,leeper,devine,,12/21/1915,oh,r,yes,1/15/1979,63.1
96,house,q000013,james,henry,quillen,,1/11/1916,tn,r,yes,1/15/1979,63
96,house,f000286,edwin,bell,forsythe,,1/17/1916,nj,r,yes,1/15/1979,63
96,house,r000485,edward,ross,roybal,,2/10/1916,ca,d,yes,1/15/1979,62.9
96,house,b000592,corinne,claiborne,boggs,,3/13/1916,la,d,yes,1/15/1979,62.8
96,house,w000610,robert,carlton,wilson,,4/5/1916,ca,r,yes,1/15/1979,62.8
96,house,c000638,james,mitchell,collins,,4/29/1916,tx,r,yes,1/15/1979,62.7
96,house,g000272,henry,barbosa,gonzlez,,5/3/1916,tx,d,yes,1/15/1979,62.7
96,house,r000337,james,kenneth,robinson,,5/14/1916,va,r,yes,1/15/1979,62.7
96,house,b000605,richard,walker,bolling,,5/17/1916,mo,d,yes,1/15/1979,62.7
96,house,m000796,joseph,george,minish,,9/1/1916,nj,d,yes,1/15/1979,62.4
